"doc_id";"category";"target";"text";"original_categories";"word_count"
"training/11083";"International_Trade";"3";"FED'S POLICY EASE MAY END WITH 2ND QTR RATE CUT
  The Federal Reserve's move to easier
  monetary policy, begun with four quick half-point discount rate
  cuts in 1986, will likely end with a final rate drop in the
  second quarter, analysts said.
      A poll of 10 economists shows most expect interest rates to
  edge lower, with the Fed likely to drop its basic lending rate
  from 5-1/2 pct late next quarter to help the economy.
      ""The Fed is not likely to ease policy much further without
  a full-blown recession,"" said Raymond Stone, chief financial
  economist at Merrill Lynch Capital Markets.
      Stone said economic data available by late June may be just
  weak enough to prompt one more discount rate cut. But he said
  it may only be a quarter-point drop instead of the usual half
  point, to avoid hurting the dollar further.
      All of the economists agreed that the Federal Open Market
  Committee tomorrow will leave Fed policy unchanged.
      The average forecast of those surveyed projects roughly
  quarter-point drops by the end of June in both the Treasury
  bond yield, to 7-1/2 pct, and the Federal funds rate at which
  banks lend to one another, to 5-7/8 pct. Most expect the prime
  lending rate at major banks to remain at 7-1/2 pct.
      Other broad predictions of the survey, relating mainly to
  the April-June quarter, follow:
      - The dollar is likely to decline five to 10 pct further
  against other major currencies because of a large U.S. budget
  deficit and a wide, but narrowing, trade gap. Contacted after
  the dollar's steep drop in the last two business days, the
  economists reaffirmed this view but stressed the risk is that
  the dollar will fall more, rather than less, than they expect.
      - Oil prices in the second quarter are likely to continue
  trading roughly between 16 and 19 dlrs a barrel and could well
  test the lower end of that range.
      - Stocks will continue to outperform bonds next quarter and
  probably for all of 1987. Stocks should gain on strong
  foreign demand and a modest second-half economic rise. The
  outlook for bonds also is less favorable later in the year
  since both inflation and interest rates may be edging up.
      - Inflation as measured by the GNP implicit price deflator
  will rise to around 3.3 pct this year from 2.7 pct in 1986. The
  sharp fall in the dollar to date will add to inflation, as will
  a mild economic pickup in the second half of this year.
      - U.S. real gross national product, which grew at a two pct
  annual rate in the 1986 second half, should expand at
  respective rates of about 2.3 pct and 2.5 pct in the 1987 first
  and second halves. First-quarter growth is put at a 2.4 pct
  annual
  rate, slowing to 2.1 pct next quarter.
      Robert Brusca of Nikko Securities Co International sees
  both the strongest economy and the highest interest rates among
  those surveyed. He expects real GNP, which grew at a 1.1 pct
  rate in fourth-quarter 1986, to expand at a 3.3 pct rate this
  quarter and 3.5 pct next quarter.
      ""The economy will bounce back more strongly than many
  expect,"" Brusca said. He said an involuntary buildup in
  inventories, largely in autos, will add to first-quarter
  economic growth, with consumer spending helping later.
      ""We're running out of special factors to keep the economy
  afloat,"" said Philip Braverman of Irving Securities Corp. His
  interest rate and economic forecasts were among the lowest.
      Braverman said tax law changes and inventory accumulation
  helped lift fourth and first quarter GNP growth, respectively.
  He expects 2.5 pct first quarter growth but said that second
  quarter growth could be zero or negative.
      Braverman said economic activity next quarter will suffer
  from a paring of inventories, lower capital investment, slow 
  government spending and less construction. Only a marginally
  narrower trade deficit will add to growth.
      He sees a 7.10 pct end-of-June yield on Treasury bonds,
  with Federal funds and prime rates at 5.50 and seven pct,
  respectively. Nikko's Brusca projects rates of 8.25 pct for
  bonds, 6.15 pct for funds and 7.75 pct for the prime rate.
      Two of the 10 economists revised rate forecasts up mildly
  after the dollar's fall to 40-year lows versus the yen in past
  days and news of pending U.S. trade sanctions against Japan.
      David Resler of Nomura Securities Co International Inc
  raised his end-June bond yield forecast to 7.50 pct from 7.20
  pct and a Fed funds rate estimate to six pct from 5.80 pct.
      Raul Nicho, president of Money Market Services Inc, lifted
  his forecast of bond and Fed funds rates an eighth of a point
  to eight pct for bonds and 6-1/4 pct for funds. Both Nicho and
  Resler left their end-June prime rate forecast at 7-1/2 pct.
      The higher rate forecasts reflected a belief that Japanese
  investors will be less eager to buy U.S. bonds because of fear
  about further dollar erosion and perhaps in response to U.S.
  trade sanctions. Yields may have to rise to lure other buyers.
  ......END-JUNE U.S. INTEREST RATE FORECASTS....
  ....................T-bonds..Fed funds..Prime..
  Nikko Securities.....8.25......6.15......7.75..
  Money Mkt Services...8.00......6.25......7.50..
  Discount Corp........7.75......6.25......7.50..
  Merrill Lynch........7.30......5.75......7.50..
  Bankers Trust........7.25......5.50......7.50..
  Wells Fargo Bank.....7.30......5.60......7.00..
  Irving Securities....7.10......5.50......7.00..
  Dean Witter..........7.00......5.50......7.00..
  .FORECAST AVERAGE....7.50......5.875.....7.50..
  .CURRENT LEVELS......7.80......6.125.....7.50..
  

";"gnp,interest";"869"
"training/11085";"Agricultural_Markets";"0";"LOUISIANA WEEKLY CROP REPORT
  The Louisiana weekly USDA state crop
  report said there were 2.4 days suitable for fieldwork.
      Soil moisture supplies rated 41 pct adequate and 59 pct
  surplus.
      Winter Wheat - fair to good condition. eight pct headed vs
  27 pct a year ago and 17 pct average.
      Corn - eight pct planted vs 64 pct a year ago and 51 pct
  average. two pct emerged vs 45 y/a and 23 avg.
      Spring Plowing - seventeen pct completed vs 66 pct a year
  ago and 48 pct avg.
  

";"corn,grain,wheat";"90"
"training/11091";"Agricultural_Markets";"0";"TEXAS WEEKLY CROP REPORT
  The Texas weekly USDA state crop report
  said stormy winter weather limited fieldwork before conditions
  improved later in the week.
      A snowstorm caused some cattle deaths in the Panhandle, and
  cold, wet weather covered many areas. Windy weather followed to
  dry fields and limit planting delays.
      Small grains made good progress despite cool temperatures
  which slowed growth. Additional moisture was needed in some
  areas. Many fields were booting and some were beginning to
  head. Wheat was rated 16 pct fair, 56 pct good and 28 pct
  excellent.
      Corn and sorghum planting progressed, and land preparation
  was ahead of schedule in the Plains despite snowy weather.
  Cotton planting progressed in the Lower Valley.
  

";"corn,cotton,grain,sorghum,wheat";"116"
"training/11093";"Energy_Resources";"2";"ARKLA &lt;ALG> PROPOSAL TO SETTLE DISPUTE
  Arkla Inc said it and
  International Paper Co &lt;IP> filed a proposal with the Arkansas
  Public Service Commission designed to resolve the dispute
  between the two over IP's plan to build natural gas pipelines
  for its paper mill facilities at Pine Bluff and Camden.
      Arkla's pipeline division, Arkla Energy Resources,
  currently delivers all of the natural gas consumed at the two
  mills.
      Under the proposal, Arkla will support IP's plan to build
  the alternate pipelines, while IP will allow Arkla's pipeline
  division to deliver an equal quantity of competitively priced
  supplies to other IP facilities.
  

";"nat-gas";"101"
"training/1110";"Agricultural_Markets";"0";"BELGIAN MINISTER SEES NEW ACCORD ON EC OILS/FATS
  Belgian Foreign Trade Minister Herman
  De Croo said he believed there would be a compromise within the
  European Community, EC, on its proposed tax on vegetable fats
  and oil, averting a pledged tough trade response by the United
  States.
      De Croo, in Washington for talks with Administration
  officials and Congressional leaders, said at a news conference
  there is a battle within the community on the tax on fats and
  oils used in the 12 EC countries.
      But he added, ""I do not think it will be a big issue because
  there will be a big debate inside Europe,"" adding ""so there will
  be a compromise.""
      U.S. Trade Representative Clayton Yeutter said yesterday
  that if the community went ahead with the tax, the United
  States would respond ""vigorously"" to protect its trade rights and
  access to community markets.
      De Croo also said he thought the community would postpone
  its April 28 deadline for imposing new slaughterhouse rules to
  cover all meats brought into EC nations if some progress was
  made toward resolving differences with the United States.
      U.S. officials say its rules now meet health standards and
  the EC should require equivalent but not identical standards.
      He also told reporters he hoped the community could deal
  with another controversial health proposal that would forbid
  the feeding of hormones to cattle, which is also opposed by the
  United States.
      De Croo gave no deals on how he though the issue might be
  resolved. That rule is go into effect on January 1, 1988.
      He said U.S. cattlemen say there is no reason to change
  slaughterhouse practices in April if the meat is to be banned a
  few months later by the hormone rule.
  

";"carcass,livestock,veg-oil";"289"
"training/11100";"Energy_Resources";"2";"SHELL CANADA SCHEDULES ANNUAL REFINERY SHUTDOWN
  Shell Canada Ltd, 72 pct owned
  by Royal Dutch/Shell Group &lt;RD> &lt;ST>, scheduled its annual
  maintenance refinery shutdowns during the next two months,
  company spokeswoman Judy Wish said.
      Wish said refineries will stockpile production before the
  shutdowns to maintain normal supply while maintenance is
  carried out.
      Production at Shell's major refinery at Strathcona Alberta,
  will be closed for about one month, Wish said.
      There will be no layoffs associated with the refinery
  maintenance, she added.
  

";"crude";"81"
"training/11118";"Energy_Resources";"2";"EXXON (XON) SEES SYNFUELS ROLE BY YEAR 2000
  Development of costly shale oil,
  liquified coal and other kinds of synthetic fuels, halted in
  recent years because of cheap and abundant petroleum supplies,
  will become economic again when world oil prices top 30 dlrs a
  barrel, an Exxon Co USA executive said.
      Joe McMillan, a senior vice president, told Reuters after
  addressing a Houston meeting of the American Institute of
  Chemical Engineers, ""By early in the next century, synthetics
  should play a significant role in this country's energy
  supply.""
      McMillan also told reporters at a news conference that he
  believed synthetic fuels would become economic to develop when
  world oil prices reached a 30 to 40 dlr a barrel price range.
      ""You're talking about a 50 pct increase in crude oil
  prices, but I think that time is coming and we've got to be
  prepared,"" McMillan said.
      He predicted U.S. oil demand would rise by about one pct
  annually in the next few years while the nation fails to
  replace its oil reserves through exploration. By the turn of
  the century, world oil prices will be significantly higher
  because of declining supplies, McMillan said.
      Ashland Oil, Inc. chairman John Hall, who also spoke at the
  meeting, advocated some form of federal tax incentives to help
  spur development of synthetic fuels.
      The United States, Hall said, has nearly 500 billion tons
  of demonstrated coal reserves, an amount more than triple that
  of all the world's known oil reserves.
      ""We must encourage research now in order to make synfuels
  competitive later,"" Hall said. The average lead time for
  development of a shale oil or liquified coal project is between
  five and ten years.
      Until last year, the federal government had subsidized
  synfuels development through the U.S. Synthetic Fuels Corp., a
  research program created during the Carter Administration with
  the goal of developing replacements for up to two mln barrels
  of oil.
      The corporation was shut down last April when Congress
  refused to continue funding its eight billion dlr budget
  because of uneconomic projects based on forecasts of 50 dlrs a
  barrel oil and 10 dlr per mcf natural gas during this decade.
  

";"crude";"359"
"training/11119";"Agricultural_Markets";"0";"OKLAHOMA WEEKLY CROP REPORT
  The Oklahoma weekly USDA crop
  report said cold weather slowed crop development and caused
  some cattle deaths.
      Wheat growth was halted by cold weather, and rain early in
  the week prevented fertilizer application and weed spraying.
  Fields in the west were short of nitrogen, and moderate insect
  activity was noted in the southwest region.
      Wheat condition was rated 15 pct fair, 84 pct good and one
  pct excellent.
      Row crop activity was very slow amid wet conditions.
  Topsoil moisture was rated 30 pct adequate and 70 pct surplus,
  and subsoil moisture was rated 100 pct adequate. Only two days
  were suitable for fieldwork.
  

";"grain,wheat";"107"
"training/11127";"International_Trade";"3";"N.Z. FEBRUARY CURRENT ACCOUNT DEFICIT 78 MLN V 93 MLN JAN - GOVT

  N.Z. FEBRUARY CURRENT ACCOUNT DEFICIT 78 MLN V 93 MLN JAN - GOVT
  

";"bop";"26"
"training/11137";"International_Trade";"3";"N.Z. FEBRUARY CURRENT ACCOUNT DEFICIT NARROWS
  New Zealand's current account
  deficit narrowed to 78 mln dlrs in February from 93 mln in
  January and 233 mln in February 1986, in a smoothed seasonally
  adjusted measurement, the statistics department said.
      This is the first time current account figures have
  appeared in a seasonally adjusted form.
      Non-seasonally adjusted but smoothed figures show a deficit
  of 112 mln dlrs against 144 mln in January and 281 mln in
  February 1986.
      Totally unadjusted figures show a deficit of 47 mln dlrs
  against 168 mln in January and 227 mln in February 1986.
      The smoothed seasonally adjusted series shows a surplus on
  merchandise trade of 174 mln dlrs after 161 mln in January and
  33 mln in February 1986.
      Smoothed but non-seasonally adjusted figures show a
  merchandise trade surplus of 114 mln dlrs against 81 mln in
  January and a 47 mln dlr deficit in February 1986.
      Unadjusted merchandise figures show a surplus of 168 mln
  against 36 mln in January and 22 mln in February 1986.
      The deficit on invisibles was 241 mln dlrs against 242 mln
  in January and 250 mln in February 1986.
      The smoothed but not seasonally adjusted deficit on
  invisibles was 226 mln dlrs against 225 mln in January and 234
  mln in February 1986.
      The unadjusted deficit on invisibles was 215 mln dlrs
  against 204 mln in January and 249 mln in February 1986.
      Seasonally adjusted export and import figures were not
  available but the department said they will be included in
  future current account data.
      Smoothed but non-seasonally adjusted exports were 924 mln
  dlrs, unchanged from January, against 843 mln in February 1986.
      Smoothed but non-seasonally adjusted imports were 810 mln
  dlrs against 843 mln in January and 890 mln in February 1986.
  

";"bop";"295"
