doc_id,category,target,text,original_categories,word_count
training/12875,Economics,1,"BUNDESBANK GROSS RESERVES RISE AT MARCH CLOSE
  The Bundesbank's gross currency
  reserves rose 300 mln marks in the last week of March to 104.9
  billion marks, the Bundesbank said in a statement.
      At the same time its foreign liabilities rose 100 mln to
  22.8 billion, producing a rise in net reserves of 200 mln to
  82.2 billion on March 31.
      The Bundesbank provided banks with liquidity in the fourth
  March week by disbursing funds in the money market via
  government-owned banks. Banks took up the Bundesbank's standing
  offer of treasury bills to place excess liquidity.
      Banks received more liquidity through routine month-end
  payments by public authorities as well as expansionary market
  factors than was lost through the 2.3 billion mark rise in cash
  in circulation to 122.3 billion, the Bundesbank said.
      But banks had to draw heavily on the Lombard emergency
  financing facility due to month-end tightness, borrowing 5.3
  billion marks.
      Overall, banks' holdings at the Bundesbank rose 10.2
  billion marks to 58.5 billion at the end of the month,
  averaging 50.9 billion in the whole of March.
      The minimum reserve requirement for March, before deduction
  of banks' cash holdings, was set at 61 billion marks.
      Public authorities' net holdings at the Bundesbank fell to
  2.2 billion marks in the last March week from 4.4 billion the
  week before. The federal states' holdings fell 2.6 billion to
  2.4 billion.
      The federal government's holdings rose 700 mln marks to 5.1
  billion.
  

",reserves,240
test/19433,Economics,1,"U.S. ASKS CONGRESS TO REVISE TARIFF CATEGORIES
  The Administration asked Congress to
  replace the U.S. tariff schedule with a new system to bring it
  into line with international tariff categories, U.S. Trade
  Representative Clayton Yeutter said.
      The new system will add such items as fiber optics and more
  accurately define new composites, items not widely traded when
  the current schedule was devised some 30 years ago.
      Yeutter said the Harmonized System, as the new schedule is
  called, will change tariff categories and definitions to meet
  the present-day needs of exporters and importers, but they
  should pay about the same rates of duties.
      Yeutter said, ""American exporters will find it far easier to
  deal with one standardized worldwide system than the variety of
  differing systems which they now face.""
      He said the new system ended 12 years of multinational
  negotiations to create the unified tariff schedule.
      Yeutter said government and business moves are based on
  data from tariff schedules and the new system will improve
  knowledge of trade flows and the quality of decision-making.
      He said 56 nations pledged to bring their standards under
  the new system, with about half expected to join the system by
  January 1988.
  

",trade,197
test/21267,Markets,2,"USX &lt;X> UNIT HIKES CRUDE OIL POSTED PRICES
  Marathon Petroleum Company, a subsidiary
  of USX Corp, said it lowered posted prices for crude oil by 50
  cts with an effective date of October 16.
      The increase brings posted prices for West Texas
  Intermediate and West Texas Sour to 19.00 dlrs a barrel each.
  South Louisiana Sweet was increased to 19.35 dlrs a barrel.
      Several indepndent oil companies such as Permian Corp and
  Coastal Corp &lt;CGP> said they had moved prices up effective last
  Friday the day Sun Co &lt;SUN> announced a 50 cts a barrel
  increase to 19.00 dlrs a barrel.
  

",crude,101
test/20089,Markets,2,"STOLTENBERG DOES NOT RULE OUT INTERVENTION
  West German Finance Minister Gerhard
  Stoltenberg said he could not rule out the possibility of
  central bank intervention to support currencies.
      Asked at a news conference whether central banks were
  prepared to intervene to defend currencies, he said ""We cannot
  rule out the use of any instrument which leads to foreign
  currency stability.""
      However, he added that in the end, it was market forces
  which prevailed.
  

",money-fx,72
training/13791,Economics,1,"SOUTH AFRICAN GOLD HOLDINGS RISE IN MARCH
  South Africa gold holdings rose 172.56
  mln rand to 4.17 billion rand in March after rising 39 mln rand
  to 4.0 billion in February, Reserve Bank figures show.
      In volume terms gold holdings rose to 5.51 mln ounces in
  March from 5.26 mln ounces in February, valued at 757.24 rand
  an ounce for March versus 754.59 rand an ounce for February.
      Total gold and foreign assets rose to 6.30 billion rand
  from 6.22 billion, of which the gold content increased to 66.22
  pct from 64.3 pct.
      Foreign bills remained at zero in March while investments
  fell slightly to 105.69 mln rand from February's 106.56 mln
  rand and other assets to 2.02 billion rand from 2.11 billion,
  the figures showed. Total liabilities fell to 12.21 billion
  rand in March after rising to 13.62 billion in February.
  

","gold,reserves",142
test/17670,Economics,1,"U.S. TRADE BILL VERY DANGEROUS FOR CANADA, LOBBY
  A trade bill before the United States
  House of Representatives ""is a very dangerous bill for Canadian
  industry,"" Canadian Forest Industry Council chairman Adam
  Zimmerman told reporters.
      By changing the definition of subsidy under U.S.
  countervailing duty law, House of Representatives Bill 3
  removes protection for companies that take advantage of widely
  used government programs, Zimmerman told a media briefing.
      ""Clearly, any industry to which Canadian governments grant
  rights to fish, mine, cut timber, or produce power could be
  vulnerable to a finding of a subsidy under this language,"" he
  said.
      The Canadian forest lobby's Zimmerman also said the House
  of Representative Bill would adopt a new way of measuring
  subsidies that would greatly increase the size of any
  countervailing duties that might be imposed on Canadian
  resource exports to the U.S.
      Under the bill, any difference between Canadian prices and
  U.S. or world market prices would constitute a subsidy, he
  said. Such a method would make Canadian resource industries
  vulnerable to similar penalties like a 15 pct export tax
  imposed last January on shipments of Canadian softwood lumber
  to the U.S., Zimmerman added.
      Canadian negotiators agreed to levy the new tax if a U.S.
  forest industry lobby would drop its request for a countervail
  duty on imports of Canadian softwood lumber.
      ""We represent the first victim of the move to price other
  countries' natural resources according to the U.S. system,""
  Zimmerman said.
      ""If we're an example, than other resource industries had
  better watch out,"" he added.
      Zimmerman said the Canadian Forest Industry Council plans
  to discuss concerns about the U.S. trade bill with lobby groups
  from other Canadian resource industries.
  

","lumber,trade",279
test/18993,Economics,1,"ECONOMIC GROWTH SEEN SLUGGISH IN BENELUX COUNTRIES
  Economic growth will remain sluggish in
  the Netherlands and Belgium next year and unemployment may
  rise, the Organisation for Economic Cooperation and Development
  forecast.
      Belgium's GDP growth may slow down to 1.5 pct this year and
  next year, bringing a rise in the number of jobless, the OECD
  said in its semi-annual survey. Belgian inflation could
  stabilise at 1.5 to 2.0 pct, while the current account surplus
  will probably remain large at about three pct of GDP.
      While the Belgian government has made progress in trimming
  its borrowing requirement, ""it will probably be insufficient to
  check the self-sustaining nature of the deficit,"" the OECD said.
      In the Netherlands real GDP growth will also slip to 1.5
  pct this year and one pct in 1988, with Dutch exports becoming
  less competitive and imports rising. ""Employment is forecast to
  decelerate as well, reflecting more sluggish growth in the
  private sector and budgetary cuts,"" the report said.
      Dutch consumer prices are set to fall by 0.5 pct in 1987
  and stay stable in 1988, partly as a result of declining
  domestic gas prices.
      Luxembourg's economy, by contrast, will see slightly faster
  growth in GDP this year as a result of an upward movement in
  wages. But real growth in consumption will ease next year.
  

","cpi,gnp,jobs",218
test/16348,Corporate_Industrial,0,"ALLWASTE INC &lt;ALWS.O> 2ND QTR FEB 28
  Shr profit four cts vs loss one cts
      Net profit 172,000 vs loss 180,000
      Revs 4.2 mln vs 883,000
      Six months
      Shr profit nine cts vs loss four cts
      Net profit 315,000 vs loss 107,000
      Revs 7.4 mln vs 1.8 mln
      Avg shrs 4.4 mln vs 2.6 mln
  

",earn,55
test/20343,Economics,1,"FED SAYS IT SETS TWO-DAY SYSTEM REPURCHASE AGEEMENTS

  FED SAYS IT SETS TWO-DAY SYSTEM REPURCHASE AGEEMENTS
  

","interest,money-fx",16
test/15396,Corporate_Industrial,0,"BURMAH OIL PROSPECTS REMAIN FAVOURABLE
  The current year has opened well, with
  trading prospects remaining favourable, Burmah Oil Co Plc
  &lt;BURM.L> said in a statement with its 1986 results.
      The company plans to maintain a steady rate of investment
  in its marketing operations and to obtain improved profit
  margins on its liquified natural gas, LNG, project.
      Burmah has the financial capacity to continue making
  acquisitions within its business sectors, it added. The
  rationalisation programme, including sale of the Bahamas oil
  terminal and all peripheral activities, is now complete.
      Pre-tax profit for 1986 rose to 105.9 mln stg from 79.6
  mln.
  REUTER^M
  

",earn,101
